iter	Logloss
317	0.2189670919
318	0.2189476985
319	0.2189368185
320	0.2189242855
321	0.2189109938
322	0.2189003045
323	0.2188959392
324	0.2188934145
325	0.218862036
326	0.2188447965
327	0.2188215192
328	0.2188079631
329	0.2188013757
330	0.2187541381
331	0.2187454339
332	0.2187419042
333	0.2186982598
334	0.2186410225
335	0.2186333464
336	0.2186108304
337	0.2186077616
338	0.2186001455
339	0.2185522194
340	0.2185156784
341	0.2185140865
342	0.218452628
343	0.2184080728
344	0.2183915249
345	0.2183852789
346	0.21836845
347	0.2183289231
348	0.2183111958
349	0.2183058187
350	0.2182743351
351	0.2182459492
352	0.2182372437
353	0.218228169
354	0.2182052927
355	0.2181414609
356	0.2181389813
357	0.2180244302
358	0.2179887591
359	0.2179799293
360	0.2179725218
361	0.2179712749
362	0.2178843171
363	0.2178612158
364	0.2178597715
365	0.2178507656
366	0.2178286461
367	0.2178109995
368	0.2177755459
369	0.217727337
370	0.2176931853
371	0.2176254794
372	0.2175753481
373	0.2175460072
374	0.2175202703
375	0.2174976865
376	0.2174676681
377	0.2174497384
378	0.2174328686
379	0.2174286747
380	0.2174209434
381	0.2173866154
382	0.217305658
383	0.21724828
384	0.2172460072
385	0.2172414984
386	0.2171972763
387	0.2171537151
388	0.2171376685
389	0.2171102131
390	0.217099456
391	0.2170478908
392	0.2170245019
393	0.2170188739
394	0.2169689157
395	0.2169575242
396	0.216953114
397	0.216878913
398	0.2168705281
399	0.2168426961
400	0.2168389983
401	0.216828508
402	0.2167541139
403	0.2167266545
404	0.2167040907
405	0.2166868981
406	0.2166361299
407	0.2165971154
408	0.2165090316
409	0.2163672036
410	0.2163530164
411	0.2163400363
412	0.2162960858
413	0.2162846468
414	0.2162795106
415	0.2162700999
416	0.2162597417
417	0.2162581182
418	0.2162498347
419	0.216245348
420	0.2162210855
421	0.2162046231
422	0.2161291176
423	0.2160900909
424	0.216080631
425	0.2160157156
426	0.2160001301
427	0.2159799186
428	0.215958775
429	0.2159517467
430	0.2159348993
431	0.2159161192
432	0.2158384673
433	0.2157827944
434	0.2157064264
435	0.2156781679
436	0.2156579473
437	0.2156527643
438	0.2156321698
439	0.2156190967
440	0.2155905472
441	0.2155469214
442	0.2154821683
443	0.215477434
444	0.215472696
445	0.2154636509
446	0.2154538655
447	0.2153391853
448	0.2152931213
449	0.2152737165
450	0.2152694318
451	0.2152666578
452	0.2152327795
453	0.2152129517
454	0.215195248
455	0.2151428664
456	0.2151349233
457	0.2150811428
458	0.2150505246
459	0.2150428366
460	0.2149901014
461	0.2149606962
462	0.2149540467
463	0.2149423552
464	0.21493492
465	0.214913958
466	0.214891901
467	0.2148693061
468	0.2148670915
469	0.2148587299
470	0.2148535364
471	0.2148210519
472	0.2148101521
473	0.2147899047
474	0.2146898533
475	0.2146417231
476	0.2146096743
477	0.2145775861
478	0.2145585507
479	0.2145219641
480	0.214489661
481	0.2144791032
482	0.2144649598
483	0.2144239214
484	0.2143855552
485	0.2143832777
486	0.2143788142
487	0.2143648335
488	0.2143309196
489	0.214315646
490	0.2143088481
491	0.2142853526
492	0.2142736165
493	0.2142451214
494	0.2142146873
495	0.2142059903
496	0.2141888785
497	0.2141710929
498	0.2141606793
499	0.2141437294
500	0.2141354859
501	0.2141181337
502	0.214084176
503	0.2140823135
504	0.2139930248
505	0.2139893238
506	0.2139843691
507	0.2139806573
508	0.2139680133
509	0.2139513935
510	0.2139186385
511	0.2139057942
512	0.2138756404
513	0.2138374482
514	0.2137423695
515	0.2137262378
516	0.2137200783
517	0.2137037175
518	0.2137013177
519	0.2136639481
520	0.2136595539
521	0.2136435965
522	0.2136247374
523	0.2136079191
524	0.213587568
525	0.2135810858
526	0.2135602161
527	0.213535185
528	0.2135194956
529	0.2134999285
530	0.2134922019
531	0.2134777288
532	0.2134621412
533	0.2134601744
534	0.2134565732
535	0.2134365031
536	0.2133948317
537	0.2133875871
538	0.2133749819
539	0.2133728919
540	0.2133714107
541	0.2133691979
542	0.2133659083
543	0.2132900077
544	0.2132579672
545	0.2132564824
546	0.2132435249
547	0.2132364529
548	0.2132258503
549	0.2132081731
550	0.2131904632
551	0.2131779042
552	0.2130992957
553	0.213091216
554	0.2130544658
555	0.2130440508
556	0.2130422562
557	0.213039576
558	0.2130273075
559	0.2130249644
560	0.2130128318
561	0.2129804613
562	0.2129571317
563	0.2129123774
564	0.2128931937
565	0.212886249
566	0.212875205
567	0.2128477413
568	0.2128459542
569	0.2128464346
570	0.2128384445
571	0.2128054678
572	0.2127869187
573	0.2127823758
574	0.2127739762
575	0.2127652906
576	0.2127614019
577	0.212757237
578	0.2127522317
579	0.2127468892
580	0.2127321929
581	0.2127218226
582	0.2126886119
583	0.2126608896
584	0.2126201103
585	0.2125904409
586	0.2125411588
587	0.2125246257
588	0.2124976795
589	0.2124847437
590	0.2124510181
591	0.212426518
592	0.2124097131
593	0.2123937835
594	0.2123513279
595	0.2123400606
596	0.2123259745
597	0.2123026131
598	0.2122864803
599	0.2122423809
600	0.2122079016
601	0.2121860945
602	0.2121793504
603	0.2121720145
604	0.2121361199
605	0.2121172228
606	0.2121035394
607	0.2120945326
608	0.2120947395
609	0.212092211
610	0.212083923
611	0.2120690647
612	0.2120523053
613	0.2120320435
614	0.2120118834
615	0.2120042162
616	0.2119623223
617	0.2119564047
618	0.2119434269
619	0.2119358561
620	0.2119245012
621	0.2119042897
622	0.211899314
623	0.2118844123
624	0.2118834014
625	0.2118790534
626	0.2118703999
627	0.2118539484
628	0.2118503932
629	0.2118460767
630	0.2118181282
631	0.2117460735
632	0.2117343275
633	0.2116693971
634	0.2116446197
635	0.2116410276
636	0.2116387282
637	0.2116303524
638	0.2116067434
639	0.2116038481
640	0.2115810723
641	0.2115702889
642	0.2115665303
643	0.2115491606
644	0.2115376876
645	0.21153042
646	0.2115280336
647	0.2115194024
648	0.2114952149
649	0.211474164
650	0.2114394582
651	0.2114371422
652	0.2114353012
653	0.2114280971
654	0.2114239164
655	0.2114093656
656	0.2113968289
657	0.2113930042
658	0.2113904774
659	0.2113843334
660	0.2113784887
661	0.2113788173
662	0.2113748073
663	0.2113606131
664	0.2113513682
665	0.2113437401
666	0.2113246277
667	0.2113095878
668	0.2113047189
669	0.2112989917
670	0.2112948036
671	0.2112810882
672	0.2112748571
673	0.2112637246
674	0.2112298635
675	0.2111763805
676	0.2111643706
677	0.2111405221
678	0.211140448
679	0.2111210734
680	0.2111093122
681	0.2110830152
682	0.2110262949
683	0.2110254729
684	0.2110208878
685	0.2110156186
686	0.2110049168
687	0.2110009926
688	0.2109769852
689	0.2109594043
690	0.2109380139
691	0.2109265518
692	0.2108988805
693	0.2108935759
694	0.2108738822
695	0.2108507324
696	0.2108485285
697	0.2108412701
698	0.2108344387
699	0.2108282611
700	0.2108262022
701	0.2108215786
702	0.2108196904
703	0.2107984085
704	0.2107837261
705	0.2107600401
706	0.2107518633
707	0.2107320245
708	0.2107257565
709	0.2107228267
710	0.2107140545
711	0.2107074436
712	0.2106872293
713	0.2106726194
714	0.2106716066
715	0.2106661096
716	0.2106584674
717	0.2106438575
718	0.2106254114
719	0.2106065811
720	0.2105942386
721	0.2105867105
722	0.2105447803
723	0.2105169793
724	0.2105051223
725	0.2104953671
726	0.2104818077
727	0.2104752539
728	0.2104423813
729	0.2104316737
730	0.2104230322
731	0.2103839129
732	0.2103575853
733	0.2103473708
734	0.2103320544
735	0.2103130458
736	0.2102837994
737	0.210258874
738	0.2102456692
739	0.2102226667
740	0.2102196759
741	0.2102177358
742	0.2102172056
743	0.2101955708
744	0.2101949289
745	0.210186446
746	0.2101792357
747	0.2101674553
748	0.2101565113
749	0.2100961483
750	0.2100821108
751	0.2100656007
752	0.2100603782
753	0.2100588568
754	0.2100290926
755	0.2100153545
756	0.2100122795
757	0.210009928
758	0.2100020376
759	0.2100020285
760	0.2099820881
761	0.2099587027
762	0.20992047
763	0.2099154959
764	0.2099077674
765	0.2099020811
766	0.2099019655
767	0.2098961144
768	0.2098911019
769	0.2098891541
770	0.2098827029
771	0.2098795477
772	0.2098629215
773	0.2098605067
774	0.2098573898
775	0.2098575333
776	0.2098455663
777	0.2098284043
778	0.2098126983
779	0.2098007056
780	0.2097941429
781	0.2097887354
782	0.2097883643
783	0.209779641
784	0.2097718284
785	0.2097719021
786	0.2097710573
787	0.209763127
788	0.2097549226
789	0.2097474133
790	0.2097446653
791	0.2097429221
792	0.2097428362
793	0.2097139651
794	0.2097066991
795	0.2096963986
796	0.2096948954
797	0.2096948484
798	0.2096764974
799	0.2096538055
800	0.209606862
801	0.2095770733
802	0.2095678889
803	0.2095511509
804	0.2095494305
805	0.2095329809
806	0.2095139545
807	0.209496986
808	0.2094790128
809	0.2094504755
810	0.2094371368
811	0.2094324315
812	0.2094110575
813	0.2093957389
814	0.2093589704
815	0.2093496858
816	0.2093426048
817	0.2092921073
818	0.2092834914
819	0.2092519908
820	0.209237489
821	0.2092335393
822	0.2092233312
823	0.2091965165
824	0.2091971055
825	0.2091889144
826	0.2091706266
827	0.2091598899
828	0.2091472282
829	0.2091337642
830	0.2090946105
831	0.2090822425
832	0.2090705655
833	0.2090504175
834	0.209042925
835	0.209039719
836	0.2090333989
837	0.2090284931
838	0.2090106617
839	0.2090053667
840	0.2090025725
841	0.209001246
842	0.2089704429
843	0.2089678245
844	0.2089667162
845	0.2089622562
846	0.2089480217
847	0.2089233746
848	0.2088689596
849	0.2088404665
850	0.2088402664
851	0.2088350955
852	0.2088249113
853	0.2088238609
854	0.2088186858
855	0.2087967691
856	0.2087837924
857	0.2087708549
858	0.2087659033
859	0.2087436908
860	0.2087418774
861	0.208733623
862	0.2087326711
863	0.2087249928
864	0.2087212497
865	0.2086957743
866	0.2086861543
867	0.2086774896
868	0.2086578829
869	0.2086305536
870	0.2086267153
871	0.2086234817
872	0.2085955702
873	0.2085901701
874	0.2085663332
875	0.2085512268
876	0.2085506657
877	0.208545333
878	0.2085390556
879	0.2085349887
880	0.2085319694
881	0.2085247219
882	0.2085119352
883	0.2085093885
884	0.2085037271
885	0.2084977284
886	0.2084741102
887	0.208451486
888	0.2084283617
889	0.2084229569
890	0.208413055
891	0.208398701
892	0.2083518081
893	0.2083519218
894	0.2083457983
895	0.2083404729
896	0.2083408874
897	0.2083394073
898	0.2083190474
899	0.2083171642
900	0.2082980245
901	0.2082668554
902	0.20825431
903	0.2082505567
904	0.2082454933
905	0.2082426813
906	0.2082377712
907	0.208233213
908	0.2082288425
909	0.2082164297
910	0.2082068426
911	0.208202621
912	0.2082004901
913	0.2081975296
914	0.208195246
915	0.2081925507
916	0.2081913841
917	0.2081880318
918	0.2081831054
919	0.2081749238
920	0.2081677324
921	0.2081513747
922	0.208147412
923	0.2081273577
924	0.2081131997
925	0.208110709
926	0.2080941351
927	0.208080422
928	0.2080711383
929	0.2080510531
930	0.2080488708
931	0.2080468947
932	0.2080216389
933	0.2079876593
934	0.2079878072
935	0.2079806859
936	0.2079782828
937	0.2079763119
938	0.2079755431
939	0.207975589
940	0.2079607327
941	0.2079488511
942	0.2079459019
943	0.2079431136
944	0.2079399712
945	0.2079219373
946	0.2079086142
947	0.2078826859
948	0.207880168
949	0.2078619752
950	0.2078433945
951	0.207841428
952	0.2078377354
953	0.2078365536
954	0.207836692
955	0.2078224405
956	0.2078052656
957	0.2077923575
958	0.2077922806
959	0.207773328
960	0.2077704845
961	0.2077585894
962	0.2077588429
963	0.2077568026
964	0.2077563877
965	0.2077452676
966	0.2077277778
967	0.2077076179
968	0.2077052092
969	0.2077042265
970	0.207685489
971	0.2076679275
972	0.2076677695
973	0.2076595443
974	0.2076451539
975	0.2076352811
976	0.2076069057
977	0.2076050994
978	0.2075806056
979	0.2075617605
980	0.2075344884
981	0.2075343729
982	0.2075045834
983	0.2074784882
984	0.2074714063
985	0.2074624501
986	0.2074453914
987	0.2074269782
988	0.2074132855
989	0.2074035446
990	0.2074019703
991	0.2074019749
992	0.2073897785
993	0.2073749206
994	0.2073689607
995	0.2073666907
996	0.2073557835
997	0.2073365808
998	0.2073368631
999	0.207328993
